(business1)
%/NN	TF: 8
mobiles/NNS	TF: 1
mp3/NNP	TF: 1
mr/NNP	TF: 1
must-haves/NNS	TF: 1
optio/NNP	TF: 1
owning/VBG	TF: 1
pay/VB	TF: 1
pentax/NNP	TF: 1
phone/NN	TF: 1
photos/NNS	TF: 1
place/NN	TF: 1
playstation/NNP	TF: 1
point/NN	TF: 1
portable/NNP	TF: 1
predicts/VBZ	TF: 2
proliferation/NN	TF: 1
psp/NNP	TF: 2
record/NN	TF: 1
role/NN	TF: 1
round-up/NN	TF: 1
said/VBD	TF: 1
samsung/NNP	TF: 1
says/VBZ	TF: 1
see/VB	TF: 1
set/NN	TF: 1
set/VB	TF: 1
sharp/NNP	TF: 1
shop/NN	TF: 1
shows/VBZ	TF: 1
song/NN	TF: 1
sony/NNP	TF: 2
spring/NN	TF: 1
street/NN	TF: 1
stuff/NNP	TF: 3
sv/NNP	TF: 1
take/NNP	TF: 1
technologies/NNS	TF: 1
technology/NN	TF: 1
ten/NNP	TF: 1
thinks/VBZ	TF: 1
tipped/VBD	TF: 1
top/NNP	TF: 1
travel/VB	TF: 1
tv/NN	TF: 1
uk/NNP	TF: 1
vaughan/NNP	TF: 2
video/NN	TF: 1
xbox/NN	TF: 1
year/NN	TF: 4
yepp/NNP	TF: 1
yh-999/NNP	TF: 1
£7,455/NNP	TF: 1


(tech46)
academy/NNP	TF: 1
accolade/NN	TF: 1
added/VBD	TF: 1
adventure/NNP	TF: 1
alexander/NNP	TF: 1
animation/NN	TF: 1
associate/VBP	TF: 1
award/NN	TF: 1
awards/NNP	TF: 1
awards/NNPS	TF: 1
awards/NNS	TF: 5
bafta/NNP	TF: 5
baftas/NNP	TF: 1
bbc/NNP	TF: 4
beat/NN	TF: 1
beckham/NNP	TF: 1
been/VBN	TF: 4
bend/NNP	TF: 1
bros/NNP	TF: 1
categories/NNS	TF: 1
category/NN	TF: 1
cbbc/NNP	TF: 1
ceremonies/NNS	TF: 1
ceremony/NN	TF: 1
chair/NN	TF: 1
chaplin/NNP	TF: 1
closing/VBG	TF: 1
clothes/NNS	TF: 1
collected/VBD	TF: 2
collection/NNP	TF: 1
committee/NN	TF: 1
companies/NNS	TF: 1
competition/NN	TF: 1
compositions/NNS	TF: 1
coverage/NN	TF: 1
day/NNP	TF: 1
dead/NNP	TF: 1
dean/NNP	TF: 1
decided/VBD	TF: 1
design/NN	TF: 1
designed/VBN	TF: 1
designer/NN	TF: 1
dominated/VBD	TF: 1
doubt/NN	TF: 1
dvd/NNP	TF: 2
edit/NN	TF: 1
efforts/NNS	TF: 1
england/NNP	TF: 1
entertainment/NN	TF: 2
entertainment/NNP	TF: 1
entrants/NNS	TF: 1
euro/NNP	TF: 1
exit/NN	TF: 1
fashionista/NN	TF: 1
field/NN	TF: 1
film/NN	TF: 4
film/NNP	TF: 1
fought/VBD	TF: 1
galaxy/NNP	TF: 1
game/NN	TF: 2
game/NNP	TF: 1
games/NNS	TF: 2
gap/NN	TF: 1
given/VBN	TF: 3
gone/VBN	TF: 1
grant/NNP	TF: 1
groundbreaking/NN	TF: 1
guide/NNP	TF: 1
had/VBD	TF: 2
half-life/NNP	TF: 1
has/VBZ	TF: 1
have/VBP	TF: 3
hitchhiker/NNP	TF: 1
home/NN	TF: 1
including/VBG	TF: 3
innovation/NN	TF: 1
interactive/NNP	TF: 5
interactivity/NN	TF: 1
is/VBZ	TF: 1
judging/NN	TF: 1
leads/VBZ	TF: 1
learning/NN	TF: 1
led/VBN	TF: 1
let/VB	TF: 1
london/NNP	TF: 1
mcqueen/NNP	TF: 1
media/NNS	TF: 2
minimixa/NN	TF: 1
music/NN	TF: 3
national/NNP	TF: 2
news/NN	TF: 1
newsround/NNP	TF: 1
oasis/NNP	TF: 1
people/NNS	TF: 1
picked/VBD	TF: 1
prize/NN	TF: 2
prizes/NNS	TF: 1
prizes/VBP	TF: 1
quality/NN	TF: 1
really/NNP	TF: 1
recognise/VBP	TF: 1
recognised/VBN	TF: 1
running/VBG	TF: 1
said/VBD	TF: 1
sequencer/NN	TF: 1
share/NN	TF: 1
shaun/NNP	TF: 1
showing/VBG	TF: 1
site/NN	TF: 1
split/VB	TF: 1
spooks/NNP	TF: 1
sport/NN	TF: 1
sport/NNP	TF: 1
sseyo/NNP	TF: 1
stagework/NNP	TF: 1
take/VB	TF: 1
television/NN	TF: 1
television/NNP	TF: 1
theatre/NNP	TF: 2
today/NNP	TF: 1
took/VBD	TF: 2
trauma/NNP	TF: 1
trophy/NN	TF: 1
tuesday/NNP	TF: 1
tv/NN	TF: 2
use/NN	TF: 1
warner/NNP	TF: 1
was/VBD	TF: 3
website/NN	TF: 2
were/VBD	TF: 1
wins/VBZ	TF: 1
won/VBD	TF: 1
write/VB	TF: 1
year/NN	TF: 3


(tech47)
%/NN	TF: 6
access/NN	TF: 2
according/VBG	TF: 1
activity/NN	TF: 1
added/VBD	TF: 1
adult/NN	TF: 1
adults/NNS	TF: 1
affair/NN	TF: 1
aged/VBN	TF: 3
almost/NNP	TF: 1
almost/VB	TF: 1
american/NNP	TF: 2
americans/NNPS	TF: 3
are/VBP	TF: 7
be/VB	TF: 1
become/VBP	TF: 2
becoming/VBG	TF: 1
been/VBN	TF: 1
beginning/VBG	TF: 1
broadband/NN	TF: 2
broadband/NNP	TF: 1
buy/VBP	TF: 1
children/NNS	TF: 2
choice/NN	TF: 2
citizens/NNS	TF: 1
compared/VBN	TF: 3
compares/VBZ	TF: 1
consumers/NNS	TF: 1
devices/NNS	TF: 1
did/VBD	TF: 1
director/NN	TF: 1
do/VBP	TF: 1
earning/VBG	TF: 1
ease/NN	TF: 1
enter/VBP	TF: 1
equivalent/NN	TF: 1
factors/NNS	TF: 1
found/VBD	TF: 3
gadget/NN	TF: 2
get/VBP	TF: 1
growth/NN	TF: 2
has/VBZ	TF: 1
have/VB	TF: 1
have/VBP	TF: 5
home/NN	TF: 1
homes/NNS	TF: 1
income/NN	TF: 1
influence/NN	TF: 1
instruments/NNS	TF: 1
internet/NNP	TF: 2
interview/NN	TF: 1
ipods/NNP	TF: 1
ipods/mp3/NN	TF: 1
is/VBZ	TF: 2
judged/VBN	TF: 1
lee/NNP	TF: 1
life/NNP	TF: 2
living/VBG	TF: 1
love/NN	TF: 1
made/VBN	TF: 1
mainstream/NN	TF: 1
market/NN	TF: 2
men/NNS	TF: 1
millions/NNS	TF: 2
mp3/NNP	TF: 7
music/NN	TF: 2
net/NN	TF: 1
one/NNP	TF: 1
own/VBP	TF: 1
ownership/NN	TF: 2
owns/VBZ	TF: 1
parents/NNS	TF: 1
part/NN	TF: 3
people/NNS	TF: 2
percent/NN	TF: 1
pew/NNP	TF: 2
player/NN	TF: 1
players/NNS	TF: 12
plays/VBZ	TF: 2
podcasting/VBG	TF: 1
project/NNP	TF: 2
quarter/NN	TF: 1
rainie/NNP	TF: 1
said/VBD	TF: 1
sharing/NN	TF: 1
songs/NNS	TF: 1
study/NN	TF: 1
survey/NN	TF: 4
taking/VBG	TF: 1
technology/NN	TF: 1
teenagers/NNS	TF: 1
times/NNS	TF: 1
under-18s/NN	TF: 1
upsurge/NN	TF: 1
us/NNP	TF: 1
us/NNS	TF: 1
use/NN	TF: 1
use/VB	TF: 1
uses/NNS	TF: 1
women/NNS	TF: 1
£15,000/NN	TF: 1


(tech48)
achieve/VB	TF: 1
action/NN	TF: 1
adopt/VB	TF: 1
agreed/VBN	TF: 1
agreement/NN	TF: 1
agrees/VBZ	TF: 1
alain/NNP	TF: 1
amazon.com/NNP	TF: 1
approval/NN	TF: 1
are/VBP	TF: 2
aspects/NNS	TF: 1
assembly/NN	TF: 1
barroso/NNP	TF: 1
be/VB	TF: 2
become/VB	TF: 1
becomes/VBZ	TF: 1
been/VBN	TF: 1
borrell/NNP	TF: 1
bringing/VBG	TF: 1
business/NN	TF: 1
commission/NNP	TF: 3
companies/NNS	TF: 1
computer/NN	TF: 2
concerned/VBN	TF: 1
conciliation/NN	TF: 1
controversy/NN	TF: 1
council/NNP	TF: 5
court/NN	TF: 1
critics/NNS	TF: 1
decision/NN	TF: 1
delays/NNS	TF: 1
developers/NNS	TF: 1
did/VBD	TF: 1
directive/NN	TF: 5
do/VBP	TF: 1
draft/NN	TF: 2
ec/NNP	TF: 3
effect/NN	TF: 1
eu/NNP	TF: 2
europe/NNP	TF: 1
european/NNP	TF: 3
even/VB	TF: 1
example/NN	TF: 1
fear/VBP	TF: 2
field/NN	TF: 1
fight/VB	TF: 1
firms/NNS	TF: 2
green/NNP	TF: 1
guarantee/VB	TF: 1
had/VBD	TF: 2
happening/VBG	TF: 1
has/VBZ	TF: 1
have/VB	TF: 1
holds/VBZ	TF: 1
hurt/VB	TF: 2
ignored/VBD	TF: 1
implemented/VBD	TF: 1
insult/NN	TF: 1
intend/VB	TF: 1
intended/VBN	TF: 1
internet/NN	TF: 1
invention/NN	TF: 1
inventions/NNS	TF: 2
is/VBZ	TF: 4
jos/NNP	TF: 1
josep/NNP	TF: 1
law/NN	TF: 5
laws/NNS	TF: 2
lead/VB	TF: 1
legislation/NN	TF: 2
letter/NN	TF: 1
limbo/NN	TF: 1
line/NN	TF: 1
lipietz/NNP	TF: 1
manuel/NNP	TF: 1
may/NNP	TF: 2
mean/VB	TF: 1
means/VBZ	TF: 1
mep/NNP	TF: 1
meps/NNP	TF: 1
methods/NNS	TF: 1
ministers/NNP	TF: 1
ministers/NNPS	TF: 1
ministers/NNS	TF: 2
model/NN	TF: 1
needed/VBN	TF: 1
needs/VBZ	TF: 1
offer/VB	TF: 1
others/NNS	TF: 1
parliament/NN	TF: 2
parliament/NNP	TF: 4
part/NN	TF: 1
patent/NN	TF: 3
patenting/NN	TF: 1
patents/NNS	TF: 1
permitted/VBN	TF: 1
playing/NN	TF: 1
president/NNP	TF: 2
procedure/NN	TF: 1
programs/NNS	TF: 1
proposal/NN	TF: 1
proposed/VBN	TF: 1
protect/VB	TF: 1
protection/NN	TF: 1
proving/VBG	TF: 1
re-draft/NN	TF: 1
re-drafted/VBN	TF: 1
reached/VBN	TF: 1
reading/NN	TF: 1
refer/VB	TF: 1
reject/VB	TF: 1
request/NN	TF: 1
requests/NNS	TF: 1
return/VB	TF: 1
review/VB	TF: 1
said/VBD	TF: 2
say/VBP	TF: 2
says/VBZ	TF: 1
serve/VB	TF: 1
service/NN	TF: 1
shopping/NN	TF: 1
software/NN	TF: 3
stage/NN	TF: 1
supported/VBN	TF: 1
supporters/NNS	TF: 1
tech/NN	TF: 1
told/VBD	TF: 1
us/NNP	TF: 2
use/VBP	TF: 1
version/NN	TF: 2
warned/VBD	TF: 1
was/VBD	TF: 1
weeks/NNS	TF: 1
words/NNS	TF: 1
year/NN	TF: 1


(tech49)
'a/NN	TF: 2
a/NNP	TF: 1
acknowledged/VBD	TF: 1
added/VBD	TF: 1
address/NN	TF: 1
addresses/NNS	TF: 2
agrees/VBZ	TF: 1
alert/VB	TF: 1
alphabet/NN	TF: 2
alphabets/NNS	TF: 1
approved/VBN	TF: 1
are/VBP	TF: 4
ascii/NNP	TF: 1
baby/NN	TF: 1
bath/NN	TF: 1
be/VB	TF: 7
become/VB	TF: 1
been/VBN	TF: 4
body/NN	TF: 1
browsers/NNS	TF: 4
called/VBN	TF: 1
card/NN	TF: 1
case/NN	TF: 1
centr/NNP	TF: 1
characters/NNS	TF: 1
circles/NNS	TF: 1
code/NN	TF: 1
coded/VBN	TF: 1
codes/NNS	TF: 2
colours/NNS	TF: 1
companies/NNS	TF: 1
computer/NN	TF: 2
concerned/VBN	TF: 1
confidence/NN	TF: 1
council/NNP	TF: 1
create/VB	TF: 2
credit/NN	TF: 1
cyrillic/NNP	TF: 1
debate/NN	TF: 1
designed/VBN	TF: 1
details/NNS	TF: 1
director/NN	TF: 1
display/VB	TF: 1
displayed/VBN	TF: 1
diverting/VBG	TF: 1
domain/NN	TF: 3
domain/NNP	TF: 5
domains/NNS	TF: 1
door/NN	TF: 1
dyer/NNP	TF: 5
electronic/NNP	TF: 1
european/NNP	TF: 1
example/NN	TF: 1
fake/NN	TF: 2
fake/VB	TF: 2
faked/VBN	TF: 1
fear/VB	TF: 1
followed/VBN	TF: 1
force/NNP	TF: 1
forum/NNP	TF: 1
giant/NN	TF: 1
handed/VBN	TF: 1
harm/VB	TF: 1
has/VBZ	TF: 6
hybrid/NN	TF: 1
idea/NN	TF: 1
idn/NNP	TF: 2
idns/NNP	TF: 1
instance/NN	TF: 1
internet/NN	TF: 1
internet/NNP	TF: 2
introduce/VB	TF: 2
is/VBZ	TF: 10
known/VBN	TF: 1
language/NN	TF: 2
languages/NNS	TF: 2
latin/NNP	TF: 1
lead/VB	TF: 1
let/VB	TF: 1
level/NNP	TF: 1
lies/VBZ	TF: 1
look/NN	TF: 1
look/VB	TF: 1
look/VBP	TF: 1
looks/VBZ	TF: 1
lot/NN	TF: 1
make/VB	TF: 1
marketplace/NN	TF: 1
mixture/NN	TF: 1
mr/NNP	TF: 4
name/NNP	TF: 1
names/NNP	TF: 1
names/NNS	TF: 2
national/NNP	TF: 1
navigate/VB	TF: 1
needed/VBN	TF: 1
numbers/NNS	TF: 1
open/VB	TF: 1
organisation/NN	TF: 1
passwords/NNS	TF: 1
paypal.com/NNP	TF: 1
paypal/NNP	TF: 2
people/NNS	TF: 1
point/NN	TF: 1
precedent/NN	TF: 1
problem/NN	TF: 2
progress/NN	TF: 1
protocol/NN	TF: 1
prove/VB	TF: 1
registered/VBN	TF: 1
registering/VBG	TF: 1
registries/NNP	TF: 1
represent/VB	TF: 2
resulting/VBG	TF: 1
rush/NN	TF: 1
said/VBD	TF: 5
says/VBZ	TF: 1
scam/VBD	TF: 1
scammers/NNS	TF: 3
series/NN	TF: 1
sets/VBZ	TF: 1
site/NN	TF: 3
sites/NNS	TF: 2
solution/NN	TF: 1
solutions/NNS	TF: 1
someone/NN	TF: 1
speaking/NN	TF: 1
spot/VB	TF: 1
statement/NN	TF: 1
steal/VB	TF: 1
step/NN	TF: 1
stephen/NNP	TF: 1
system/NN	TF: 6
task/NNP	TF: 1
technology/NN	TF: 1
theory/NN	TF: 1
throwing/VBG	TF: 1
top/NNP	TF: 1
trade/NN	TF: 1
uk/NNP	TF: 1
ukif/NNP	TF: 2
undertaking/NN	TF: 1
unicode/NNP	TF: 1
update/VB	TF: 1
use/VBP	TF: 1
used/VBD	TF: 1
used/VBN	TF: 3
users/NNS	TF: 5
using/VBG	TF: 2
verisign/NNP	TF: 1
warned/VBN	TF: 1
warning/NN	TF: 1
was/VBD	TF: 1
water/NN	TF: 1
way/NN	TF: 1
web/NN	TF: 1
websites/NNS	TF: 2
work/NN	TF: 1
world/NN	TF: 3
years/NNS	TF: 1


(tech50)
%/NN	TF: 2
're/VBP	TF: 1
a/NNP	TF: 1
account/VB	TF: 1
announced/VBN	TF: 1
appear/VB	TF: 1
are/VBP	TF: 2
array/NN	TF: 1
asia/NNP	TF: 1
battery/NN	TF: 1
be/VB	TF: 5
been/VBN	TF: 1
being/VBG	TF: 1
bit/NN	TF: 1
cannes/NNP	TF: 1
cash/NN	TF: 1
cheaper/NNP	TF: 1
chip/NN	TF: 5
chips/NNS	TF: 4
combines/VBZ	TF: 1
competition/NN	TF: 2
completed/VBN	TF: 1
computer/NN	TF: 2
conference/NN	TF: 1
confused/VBN	TF: 1
consumers/NNS	TF: 1
continued/VBN	TF: 1
continues/VBZ	TF: 1
convinced/VBN	TF: 1
cost/NN	TF: 1
date/NN	TF: 1
demand/NN	TF: 1
develop/VB	TF: 2
developed/VBN	TF: 1
development/NN	TF: 1
do/VB	TF: 1
docomo/NNP	TF: 1
double/VB	TF: 1
doug/NNP	TF: 1
drive/VB	TF: 2
encourage/VB	TF: 1
end/NN	TF: 1
ericsson/NNP	TF: 1
europe/NNP	TF: 1
faces/VBZ	TF: 1
features/NNS	TF: 2
firms/NNS	TF: 1
forces/NNS	TF: 1
france/NNP	TF: 1
functions/NNS	TF: 2
gaming/NN	TF: 1
gaming/VBG	TF: 1
generation/NN	TF: 3
get/VB	TF: 1
going/VBG	TF: 1
grow/VB	TF: 1
handsets/NNS	TF: 3
has/VBZ	TF: 1
have/VBP	TF: 3
high-speed/NN	TF: 1
industry/NN	TF: 2
instruments/NNP	TF: 1
intel/NNP	TF: 1
intended/VBD	TF: 1
is/VBZ	TF: 4
january/NNP	TF: 1
joined/VBD	TF: 1
known/VBN	TF: 1
launch/NN	TF: 1
launched/VBN	TF: 1
life/NN	TF: 1
likes/NNS	TF: 1
looking/VBG	TF: 1
make/VB	TF: 2
makes/VBZ	TF: 1
making/VBG	TF: 1
many/NNP	TF: 1
market/NN	TF: 1
marketing/NN	TF: 1
means/VBZ	TF: 1
mobile/NN	TF: 3
mobiles/NNS	TF: 4
modem/NN	TF: 1
move/VB	TF: 1
multimedia/NN	TF: 2
networks/NNS	TF: 4
ntt/NNP	TF: 1
number/NN	TF: 1
offers/VBZ	TF: 1
omap-vox/NNP	TF: 2
onboard/VBN	TF: 1
operators/NNS	TF: 2
own/VBP	TF: 1
owners/NNS	TF: 1
pay/VB	TF: 1
people/NNS	TF: 3
phone/NN	TF: 1
phones/NNS	TF: 6
place/NN	TF: 1
power/NN	TF: 1
predicted/VBD	TF: 1
president/NN	TF: 1
processor/NN	TF: 1
provide/VB	TF: 1
rasor/NNP	TF: 1
said/VBD	TF: 5
services/NNS	TF: 1
set/NN	TF: 1
set/VBN	TF: 1
share/NN	TF: 1
sold/VBN	TF: 2
sony/NNP	TF: 1
stage/NN	TF: 1
standards/NNS	TF: 1
start/NN	TF: 1
strain/NN	TF: 1
streaming/NN	TF: 1
survey/NN	TF: 2
takes/VBZ	TF: 1
technology/NN	TF: 2
tend/VBP	TF: 1
tested/VBN	TF: 1
texas/NNP	TF: 5
thinking/VBG	TF: 1
times/NNS	TF: 1
uk/NNP	TF: 2
upgrading/VBG	TF: 1
uses/VBZ	TF: 1
using/VBG	TF: 1
vice/NN	TF: 1
video/NN	TF: 3
vodafone/NNP	TF: 1
was/VBD	TF: 2
ways/NNS	TF: 1
week/NN	TF: 1
were/VBD	TF: 2
world/NN	TF: 1
year/NN	TF: 2


(tech51)
'hears/NNS	TF: 1
access/NN	TF: 1
age/NN	TF: 1
appears/VBZ	TF: 1
application/NN	TF: 1
assigns/VBZ	TF: 1
atmosphere/NN	TF: 1
attempting/VBG	TF: 1
bbc/NNP	TF: 1
be/VB	TF: 3
been/VBN	TF: 3
believes/VBZ	TF: 1
blind/NN	TF: 2
blind/NNP	TF: 1
blue/NN	TF: 1
braille/NNP	TF: 1
colleague/NN	TF: 1
colour/NN	TF: 3
colours/NNS	TF: 2
computer/NN	TF: 1
cornell/NNP	TF: 1
create/VB	TF: 1
created/VBN	TF: 1
day/NN	TF: 1
develop/VB	TF: 1
developed/VBN	TF: 2
device/NN	TF: 1
dimensions/NNS	TF: 1
do/VB	TF: 1
end/NN	TF: 2
enlisted/VBD	TF: 1
explore/VB	TF: 2
eye/NN	TF: 1
felt/VBD	TF: 1
find/VB	TF: 1
fluctuations/NNS	TF: 1
getting/VBG	TF: 1
give/VB	TF: 1
graphics/NNS	TF: 1
had/VBD	TF: 3
had/VBN	TF: 1
has/VBZ	TF: 3
have/VB	TF: 2
have/VBP	TF: 2
having/VBG	TF: 2
help/NN	TF: 1
help/VB	TF: 1
hit/VBD	TF: 1
hong/NNP	TF: 1
hopes/VBZ	TF: 1
idea/NN	TF: 1
images/NNS	TF: 4
including/VBG	TF: 1
increase/VBP	TF: 1
infancy/NN	TF: 1
is/VBZ	TF: 3
know/VBP	TF: 1
kong/NNP	TF: 1
made/VBN	TF: 1
make/VB	TF: 1
makes/VBZ	TF: 1
maps/NNS	TF: 3
memory/NN	TF: 1
mind/NN	TF: 1
models/NNS	TF: 1
mr/NNP	TF: 6
music/NN	TF: 2
needed/VBD	TF: 1
new/NNP	TF: 1
news/NNP	TF: 1
notes/NNS	TF: 3
number/NN	TF: 1
order/NN	TF: 2
parrot/NN	TF: 1
part/NN	TF: 1
patch/NN	TF: 1
pen/NN	TF: 1
people/NNS	TF: 2
photograph/NN	TF: 1
photographs/VB	TF: 1
piano/NN	TF: 1
picture/NN	TF: 1
pitch/NN	TF: 1
pixels/NNS	TF: 1
print/VB	TF: 1
programming/NN	TF: 1
ranging/VBG	TF: 1
read/VB	TF: 3
reading/VBG	TF: 2
recognise/VB	TF: 1
red/VB	TF: 1
redder/NN	TF: 2
reference/NN	TF: 1
research/NN	TF: 1
sake/NN	TF: 2
says/VBZ	TF: 1
scale/NN	TF: 1
scanned/VBD	TF: 1
scientist/NN	TF: 1
scientists/NNS	TF: 1
screen/NN	TF: 1
software/NN	TF: 7
solutions/NNS	TF: 1
space/NN	TF: 1
specialist/NN	TF: 1
state/NNP	TF: 1
student/NN	TF: 4
study/NN	TF: 1
study/VB	TF: 1
studying/VBG	TF: 1
tablet/NN	TF: 1
thinks/VBZ	TF: 1
told/VBD	TF: 1
took/VBD	TF: 1
translating/VBG	TF: 1
tried/VBD	TF: 1
tried/VBN	TF: 1
turns/VBZ	TF: 1
university/NNP	TF: 1
used/VBD	TF: 1
used/VBN	TF: 1
version/NN	TF: 1
victor/NNP	TF: 1
vision/NN	TF: 1
way/NN	TF: 1
weather/NN	TF: 2
website/NN	TF: 1
well/NN	TF: 1
were/VBD	TF: 1
wong/NNP	TF: 7
work/NN	TF: 1
work/VB	TF: 2
york/NNP	TF: 1


(tech52)
[/NN	TF: 1
]/NN	TF: 1
according/VBG	TF: 2
added/VBD	TF: 1
agency/NN	TF: 1
aimed/VBN	TF: 1
angeles/NNP	TF: 1
are/VBP	TF: 5
armes/NNP	TF: 1
arts/NNP	TF: 1
battle/NN	TF: 1
bbc/NNP	TF: 1
be/VB	TF: 6
been/VBN	TF: 1
beginning/VBG	TF: 1
bill/NNP	TF: 1
buoy/VB	TF: 1
capabilities/NNS	TF: 1
chief/NN	TF: 1
codenamed/VBN	TF: 1
communications/NNS	TF: 1
company/NN	TF: 1
concentrates/VBZ	TF: 1
conference/NNP	TF: 1
confirmed/VBD	TF: 1
console/NN	TF: 1
console/VBP	TF: 1
consoles/NNS	TF: 2
consumer/NNP	TF: 1
delivered/VBN	TF: 1
details/NNP	TF: 1
details/NNS	TF: 2
developers/NNP	TF: 1
developers/NNS	TF: 2
development/NN	TF: 1
dominated/VBN	TF: 1
e3/NNP	TF: 2
ea/NNP	TF: 3
electronic/NNP	TF: 2
electronics/NNP	TF: 1
end/NN	TF: 1
entertainment/NN	TF: 1
entertainment/NNP	TF: 1
europe/NNP	TF: 1
event/NN	TF: 1
expected/VBN	TF: 3
expo/NNP	TF: 1
features/NNS	TF: 1
figures/NNS	TF: 1
finalised/VBN	TF: 1
game/NN	TF: 1
game/NNP	TF: 1
gamers/NNS	TF: 3
games/NNS	TF: 3
gaming/VBG	TF: 2
gates/NNP	TF: 2
gdc/NNP	TF: 4
generation/NN	TF: 3
get/VB	TF: 2
go/VB	TF: 1
had/VBD	TF: 2
halo/NNP	TF: 1
has/VBZ	TF: 2
have/VB	TF: 2
have/VBP	TF: 1
hearts/NNS	TF: 1
helped/VBD	TF: 1
hit/NNPS	TF: 1
hood/NN	TF: 1
hubs/NNS	TF: 1
interview/NN	TF: 1
is/VBZ	TF: 3
keynote/NN	TF: 1
kits/NNS	TF: 2
launch/NN	TF: 2
lifestyle/NN	TF: 1
looking/VBG	TF: 1
los/NNP	TF: 1
machine/NN	TF: 2
machines/NNS	TF: 3
make/VBP	TF: 1
manager/NN	TF: 1
march/NNP	TF: 2
market/NN	TF: 1
marketers/NNS	TF: 1
may/NNP	TF: 2
mention/NN	TF: 1
microsoft/NNP	TF: 7
milestone/NN	TF: 1
months/NNS	TF: 1
most/VB	TF: 1
mr/NNP	TF: 1
news/NN	TF: 1
news/NNP	TF: 1
nintendo/NNP	TF: 3
november/NNP	TF: 1
pack/VB	TF: 1
part/NN	TF: 1
place/NN	TF: 1
playing/VBG	TF: 1
playstation/NNP	TF: 3
power/NN	TF: 1
preview/NN	TF: 1
processing/NN	TF: 1
publishers/NNS	TF: 1
reached/VBN	TF: 1
referred/VBD	TF: 1
release/VB	TF: 1
released/VBN	TF: 2
report/NN	TF: 1
reports/NNS	TF: 1
retailers/NNS	TF: 1
reuters/NNP	TF: 1
revolution/NNP	TF: 1
rory/NNP	TF: 1
rumoured/VBN	TF: 1
said/VBD	TF: 2
sale/NN	TF: 1
sales/NNS	TF: 1
selling/VBG	TF: 1
sense/NN	TF: 1
show/NNP	TF: 1
showing/VBG	TF: 1
sold/VBN	TF: 1
sony/NNP	TF: 3
speech/NN	TF: 1
spokeswoman/NN	TF: 1
studio/NN	TF: 1
successor/NN	TF: 1
summer/NN	TF: 1
takes/VBZ	TF: 1
technologies/NNS	TF: 1
thought/VBN	TF: 1
thumbs/NNS	TF: 1
titles/NNS	TF: 1
told/VBD	TF: 1
units/NNS	TF: 1
unveil/VB	TF: 1
unveiled/VBN	TF: 3
used/VBD	TF: 1
vision/NN	TF: 1
waiting/VBG	TF: 1
was/VBD	TF: 6
website/NN	TF: 1
win/VB	TF: 1
working/VBG	TF: 1
xbox/NNP	TF: 4
xenon/NNP	TF: 2
year/NN	TF: 3
years/NNS	TF: 1


(tech53)
adjust/VBP	TF: 1
allow/NN	TF: 1
amazon/NNP	TF: 1
answer/NN	TF: 2
answer/VB	TF: 2
answering/VBG	TF: 1
answers/NNS	TF: 2
anything/NN	TF: 1
april/NNP	TF: 1
are/VBP	TF: 1
ask/NNP	TF: 1
audience/NN	TF: 1
be/VB	TF: 1
been/VBN	TF: 3
begin/VB	TF: 1
beta/NN	TF: 1
blinkx/NNP	TF: 1
book/NN	TF: 1
calculations/NNS	TF: 1
calling/VBG	TF: 1
challenges/NNS	TF: 1
claims/NNS	TF: 1
come/VBN	TF: 1
company/NN	TF: 1
competition/NN	TF: 2
contain/VB	TF: 1
conversions/NNS	TF: 1
corpus/NN	TF: 1
countries/NNS	TF: 1
create/VB	TF: 1
data/NNS	TF: 1
day/NN	TF: 1
days/NNS	TF: 1
definitions/NNS	TF: 1
delivering/VBG	TF: 1
director/NN	TF: 1
do/VBP	TF: 1
document/NN	TF: 1
encarta/NNP	TF: 1
encyclopaedia/NN	TF: 1
engine/NN	TF: 7
entrants/NNS	TF: 1
equalisers/NNS	TF: 1
equations/NNS	TF: 1
establishing/VBG	TF: 1
faced/VBN	TF: 1
faces/VBZ	TF: 1
facts/NNS	TF: 1
feature/NN	TF: 1
features/VBZ	TF: 1
feedback/NN	TF: 1
following/VBG	TF: 1
gadget/NN	TF: 1
generate/VB	TF: 1
get/VB	TF: 1
give/VB	TF: 1
go/VBP	TF: 1
google/NNP	TF: 3
grab/VB	TF: 1
greeted/VBN	TF: 1
had/VBD	TF: 3
has/VBZ	TF: 5
have/VBP	TF: 1
help/VB	TF: 1
image/NN	TF: 1
images/NNS	TF: 1
index/NN	TF: 1
indexed/VBN	TF: 1
indexes/NNS	TF: 1
information/NN	TF: 1
interest/NN	TF: 1
is/VBZ	TF: 4
jeeves/NNP	TF: 1
keen/VBP	TF: 1
keep/VB	TF: 1
languages/NNS	TF: 1
launched/VBN	TF: 1
launches/VBZ	TF: 1
let/VBD	TF: 1
macklin/NNP	TF: 1
make/VB	TF: 1
market/NN	TF: 1
microsoft/NNP	TF: 10
moved/VBN	TF: 1
msn/NNP	TF: 3
news/NN	TF: 2
november/NNP	TF: 2
online/VB	TF: 1
overwhelmed/VBN	TF: 1
page/NN	TF: 3
pages/NNS	TF: 1
people/NNS	TF: 5
pointed/VBD	TF: 1
product/NN	TF: 1
provide/VB	TF: 1
providers/NNS	TF: 1
queries/NNS	TF: 4
query/NN	TF: 1
questions/NNS	TF: 2
realisation/NN	TF: 1
